transaction_id,posting_date_raw,invoice_date_raw,fiscal_period,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,tax_code,narrative,source_system,posting_date,invoice_date,fiscal_year,fiscal_month,amount,amount_is_negative,narrative_lower,processing_timestamp,source_file,data_quality_score,anomaly_count,entity_valid,entity_code_mapped,account_code_clean,account_valid,account_code_mapped,account_description,cost_center_present,cost_center_valid,cost_center_mapped,vendor_canonical,vendor_resolution_status,fx_key,fx_rate,amount_aud,conversion_status,mean_amount,std_amount,txn_count,is_outlier,posting_hour,posting_day,posting_weekend,suspicious_hour,has_exception,exception_rules
TXN002213,25-02-2026,19-02-2026,2026-02,AUS01,5010,CC3200,LinkedIn Corp,INV56937,PO8524,NZD,33825.7,GST-FREE,Payment for goods,Oracle,2026-02-25,2026-02-19,2026,02,33825.7,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5010,True,5010,Employee Benefits,True,True,CC3200,LinkedIn,MAPPED,2026-02_NZD,0.932,31525.5524,CONVERTED,27923.213086278203,19430.63083039902,133.0,False,0.0,Wednesday,False,True,False,
TXN002214,03-10-2025,29-09-2025,2025-10,AUS01,5100,CC3100,Amazon,INV22166,PO1898,USD,29829.95,GST,Payment for subscription,Manual Entry,2025-10-03,2025-09-29,2025,10,29829.95,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC3100,Amazon Web Services,MAPPED,2025-10_USD,1.521,45371.35395,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Friday,False,True,False,
TXN002215,2025-04-28,2025-04-24,2025-04,AUS01,5810,CC4100,Federal Express,INV70510,,USD,2813.17,EXPORT,Payment for subscription,API Import,2025-04-28,2025-04-24,2025,04,2813.17,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5810,True,5810,Amortization,True,True,CC4100,FedEx,MAPPED,2025-04_USD,1.525,4290.08425,CONVERTED,31768.91314562501,27328.351394475325,120.0,False,0.0,Monday,False,True,True,EX001
TXN002216,02/20/2026,02/13/2026,2026-02,AUS01,5610,CC3100,DHL Express,INV42482,,USD,38772.23,GST-FREE,Payment for consulting,SAP,2026-02-20,2026-02-13,2026,02,38772.23,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC3100,DHL,MAPPED,2026-02_USD,1.525,59127.65075,CONVERTED,29081.766845273953,25872.32663648796,146.0,False,0.0,Friday,False,True,True,EX001;EX004
TXN002217,01-02-2026,30-01-2026,2026-02,AUS01,5800,CC3000,AWS,INV45959,PO7895,AUD,26141.9,GST,Payment for goods,Oracle,2026-02-01,2026-01-30,2026,02,26141.9,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5800,True,5800,Depreciation,True,True,CC3000,Amazon Web Services,MAPPED,2026-02_AUD,1.0,26141.9,DOMESTIC,30184.39373025477,34245.09535020032,157.0,False,0.0,Sunday,True,True,False,
TXN002218,06/01/2026,01/01/2026,2026-01,AUS01,5200,CC1000,DHL Express,INV48424,,NZD,40040.9,EXPORT,Payment for license,API Import,2026-01-06,2026-01-01,2026,01,40040.9,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5200,True,5200,Software Licenses,True,True,CC1000,DHL,MAPPED,2026-01_NZD,0.9335,37378.18015,CONVERTED,30196.543712413786,22166.314759696765,145.0,False,0.0,Tuesday,False,True,True,EX001
TXN002219,18/01/2026,08/01/2026,2026-01,AUS01,5620,CC1200,Accenture Pty,INV85729,PO3328,GBP,15143.91,GST,Payment for license,Workday,2026-01-18,2026-01-08,2026,01,15143.91,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5620,True,5620,Insurance,True,True,CC1200,Accenture,MAPPED,2026-01_GBP,1.957,29636.63187,CONVERTED,32410.971605588227,27490.799177232966,170.0,False,0.0,Sunday,True,True,False,
TXN002220,18/08/2025,12/08/2025,2025-08,AUS01,5520,CC3000,PWC,INV37731,PO2873,NZD,14304.79,GST,Payment for license,Manual Entry,2025-08-18,2025-08-12,2025,08,14304.79,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5520,True,5520,Events,True,True,CC3000,PwC,MAPPED,2025-08_NZD,0.93,13303.454700000002,CONVERTED,30860.276023483882,21900.267908653983,155.0,False,0.0,Monday,False,True,False,
TXN002221,2026-01-26,2026-01-22,2026-01,AUS01,5300,CC4000,Adobe,INV81801,PO4202,USD,19333.61,GST-FREE,Payment for consulting,API Import,2026-01-26,2026-01-22,2026,01,19333.61,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5300,True,5300,Professional Services,True,True,CC4000,Adobe Systems,MAPPED,2026-01_USD,1.527,29522.422469999998,CONVERTED,33232.533450429684,35951.49997313202,128.0,False,0.0,Monday,False,True,False,
TXN002222,27/01/2025,24/01/2025,2025-01,AUS01,5210,CC4000,Amazon,INV63896,,AUD,11688.58,GST-FREE,Payment for subscription,API Import,2025-01-27,2025-01-24,2025,01,11688.58,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5210,True,5210,Cloud Services,True,True,CC4000,Amazon Web Services,MAPPED,2025-01_AUD,1.0,11688.58,DOMESTIC,31620.56664919015,27460.393400888206,142.0,False,0.0,Monday,False,True,True,EX001
TXN002223,10-03-2025,03-03-2025,2025-03,AUS01,5900,CC2100,Telstra Corp,INV22879,PO9046,GBP,42473.48,INPUT,Payment for services,Oracle,2025-03-10,2025-03-03,2025,03,42473.48,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5900,True,5900,Bank Charges,True,True,CC2100,Telstra,MAPPED,2025-03_GBP,1.96,83248.0208,CONVERTED,31670.032329854675,24882.231532617723,172.0,False,0.0,Monday,False,True,True,EX004
TXN002224,02-12-2025,28-11-2025,2025-12,AUS01,5100,CC3200,BCG,INV73017,PO2996,NZD,40072.74,EXPORT,Payment for subscription,Workday,2025-12-02,2025-11-28,2025,12,40072.74,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC3200,Boston Consulting Group,MAPPED,2025-12_NZD,0.9305,37287.68457,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Tuesday,False,True,False,
TXN002225,01/17/2026,01/16/2026,2026-01,AUS01,5510,CC1100,Atlassian Pty,INV58479,PO9913,NZD,11462.45,GST,Payment for services,Workday,2026-01-17,2026-01-16,2026,01,11462.45,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5510,True,5510,Advertising,True,True,CC1100,Atlassian,MAPPED,2026-01_NZD,0.9335,10700.197075,CONVERTED,28498.583342781956,23667.16979723599,133.0,False,0.0,Saturday,True,True,False,
TXN002226,23/01/2026,16/01/2026,2026-01,AUS01,5020,CC1100,AusPost,INV60686,PO4248,GBP,5410.0,INPUT,Payment for consulting,SAP,2026-01-23,2026-01-16,2026,01,5410.0,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5020,True,5020,Contractor Fees,True,True,CC1100,Australia Post,MAPPED,2026-01_GBP,1.957,10587.37,CONVERTED,28445.577844280295,21241.721119146277,132.0,False,0.0,Friday,False,True,False,
TXN002227,03/01/2026,27/12/2025,2026-01,AUS01,5800,CC1000,BCG,INV59687,PO5230,NZD,15356.35,INPUT,Payment for goods,Manual Entry,2026-01-03,2025-12-27,2026,01,15356.35,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5800,True,5800,Depreciation,True,True,CC1000,Boston Consulting Group,MAPPED,2026-01_NZD,0.9335,14335.152725,CONVERTED,30184.39373025477,34245.09535020032,157.0,False,0.0,Saturday,True,True,False,
TXN002228,17/03/2025,10/03/2025,2025-03,AUS01,5510,CC2100,ServiceNow Inc,INV13578,,GBP,20398.26,INPUT,Payment for subscription,Workday,2025-03-17,2025-03-10,2025,03,20398.26,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5510,True,5510,Advertising,True,True,CC2100,ServiceNow,MAPPED,2025-03_GBP,1.96,39980.5896,CONVERTED,28498.583342781956,23667.16979723599,133.0,False,0.0,Monday,False,True,True,EX001
TXN002229,12/09/2025,11/29/2025,2025-12,AUS01,5320,CC3100,Telstra Corp,INV21302,,AUD,498.12,GST,Payment for consulting,Oracle,2025-09-12,2025-11-29,2025,12,498.12,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5320,True,5320,Audit Fees,True,True,CC3100,Telstra,MAPPED,2025-12_AUD,1.0,498.12,DOMESTIC,31658.610713475173,32284.527206153973,141.0,False,0.0,Friday,False,True,True,EX001
TXN002230,05-02-2026,02-02-2026,2026-02,AUS01,5210,CC4000,Federal Express,INV22974,PO8291,GBP,40828.66,GST-FREE,Payment for goods,Manual Entry,2026-02-05,2026-02-02,2026,02,40828.66,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5210,True,5210,Cloud Services,True,True,CC4000,FedEx,MAPPED,2026-02_GBP,1.955,79820.03030000001,CONVERTED,31620.56664919015,27460.393400888206,142.0,False,0.0,Thursday,False,True,True,EX004
TXN002231,26/06/2025,17/06/2025,2025-06,AUS01,5320,CC1000,McKinsey,INV43900,,GBP,1064.28,GST-FREE,Payment for license,API Import,2025-06-26,2025-06-17,2025,06,1064.28,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5320,True,5320,Audit Fees,True,True,CC1000,McKinsey & Company,MAPPED,2025-06_GBP,1.952,2077.47456,CONVERTED,31658.610713475173,32284.527206153973,141.0,False,0.0,Thursday,False,True,True,EX001
TXN002232,03-01-2026,28-12-2025,2026-01,AUS01,5010,CC4000,Atlassian Pty,INV12524,,AUD,8585.02,INPUT,Payment for license,Workday,2026-01-03,2025-12-28,2026,01,8585.02,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5010,True,5010,Employee Benefits,True,True,CC4000,Atlassian,MAPPED,2026-01_AUD,1.0,8585.02,DOMESTIC,27923.213086278203,19430.63083039902,133.0,False,0.0,Saturday,True,True,True,EX001
TXN002233,02/18/2026,02/14/2026,2026-02,AUS01,5920,CC3200,LinkedIn Corp,INV32638,PO6418,AUD,800.25,EXPORT,Payment for license,Workday,2026-02-18,2026-02-14,2026,02,800.25,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5920,True,5920,FX Loss,True,True,CC3200,LinkedIn,MAPPED,2026-02_AUD,1.0,800.25,DOMESTIC,27533.92400565971,21784.021192347693,144.0,False,0.0,Wednesday,False,True,False,
TXN002234,2026-01-23,2026-01-18,2026-01,AUS01,5900,CC1200,WeWork Australia,INV66065,PO5811,NZD,12900.26,EXPORT,Payment for goods,SAP,2026-01-23,2026-01-18,2026,01,12900.26,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5900,True,5900,Bank Charges,True,True,CC1200,WeWork,MAPPED,2026-01_NZD,0.9335,12042.39271,CONVERTED,31670.032329854675,24882.231532617723,172.0,False,0.0,Friday,False,True,False,
TXN002235,24-07-2025,18-07-2025,2025-07,AUS01,5920,CC3100,Slack,INV11570,,GBP,15491.49,GST,Payment for services,Manual Entry,2025-07-24,2025-07-18,2025,07,15491.49,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5920,True,5920,FX Loss,True,True,CC3100,Slack Technologies,MAPPED,2025-07_GBP,1.958,30332.33742,CONVERTED,27533.92400565971,21784.021192347693,144.0,False,0.0,Thursday,False,True,True,EX001
TXN002236,05/07/2025,05/02/2025,2025-05,AUS01,5420,CC4100,KPMG Australia,INV51031,PO7705,NZD,26369.89,GST-FREE,Payment for goods,API Import,2025-07-05,2025-02-05,2025,05,26369.89,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5420,True,5420,Meals and Entertainment,True,True,CC4100,KPMG,MAPPED,2025-05_NZD,0.928,24471.25792,CONVERTED,30119.54810314684,25344.73848974119,143.0,False,0.0,Saturday,True,True,False,
TXN002237,08/02/2026,01/02/2026,2026-02,AUS01,5220,CC4000,Hays,INV16949,,AUD,30939.64,GST,Payment for services,Manual Entry,2026-02-08,2026-02-01,2026,02,30939.64,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5220,True,5220,IT Support,True,True,CC4000,Hays Recruitment,MAPPED,2026-02_AUD,1.0,30939.64,DOMESTIC,29540.94372533058,19404.169897416657,121.0,False,0.0,Sunday,True,True,True,EX001
TXN002238,2025-06-18,2025-06-15,2025-06,AUS01,5700,CC4100,KPMG Australia,INV41379,,NZD,20236.37,GST,Payment for subscription,API Import,2025-06-18,2025-06-15,2025,06,20236.37,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC4100,KPMG,MAPPED,2025-06_NZD,0.931,18840.06047,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Wednesday,False,True,True,EX001
TXN002239,01/10/2026,01/08/2026,2026-01,AUS01,5710,CC2100,Oracle,INV29628,PO9877,USD,14170.73,INPUT,Payment for goods,Oracle,2026-10-01,2026-08-01,2026,01,14170.73,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5710,True,5710,Recruitment,True,True,CC2100,Oracle Corporation,MAPPED,2026-01_USD,1.527,21638.704709999998,CONVERTED,29496.09592285716,24753.031499859637,133.0,False,0.0,Thursday,False,True,False,
TXN002240,16/01/2026,07/01/2026,2026-01,AUS01,5900,CC3200,WeWork Australia,INV96447,,GBP,29663.73,GST,Payment for goods,Manual Entry,2026-01-16,2026-01-07,2026,01,29663.73,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5900,True,5900,Bank Charges,True,True,CC3200,WeWork,MAPPED,2026-01_GBP,1.957,58051.919610000004,CONVERTED,31670.032329854675,24882.231532617723,172.0,False,0.0,Friday,False,True,True,EX001;EX004
TXN002241,11-02-2026,06-02-2026,2026-02,AUS01,5620,CC3200,Seek Limited,INV77849,PO2060,AUD,37274.45,INPUT,Payment for license,Manual Entry,2026-02-11,2026-02-06,2026,02,37274.45,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5620,True,5620,Insurance,True,True,CC3200,Seek,MAPPED,2026-02_AUD,1.0,37274.45,DOMESTIC,32410.971605588227,27490.799177232966,170.0,False,0.0,Wednesday,False,True,False,
TXN002242,10/02/2025,09/30/2025,2025-10,AUS01,5800,CC1000,Hays,INV25631,,AUD,5308.11,EXPORT,Payment for consulting,Workday,2025-02-10,2025-09-30,2025,10,5308.11,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5800,True,5800,Depreciation,True,True,CC1000,Hays Recruitment,MAPPED,2025-10_AUD,1.0,5308.11,DOMESTIC,30184.39373025477,34245.09535020032,157.0,False,0.0,Monday,False,True,True,EX001
TXN002243,09-02-2026,07-02-2026,2026-02,AUS01,5100,CC4100,Robert Half International,INV57610,PO3825,USD,2809.74,EXPORT,Payment for subscription,Manual Entry,2026-02-09,2026-02-07,2026,02,2809.74,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC4100,Robert Half,MAPPED,2026-02_USD,1.525,4284.853499999999,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Monday,False,True,False,
TXN002244,11/07/2025,11/04/2025,2025-11,AUS01,5210,CC3200,Seek Limited,INV70095,,NZD,25224.6,EXPORT,Payment for consulting,API Import,2025-07-11,2025-04-11,2025,11,25224.6,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5210,True,5210,Cloud Services,True,True,CC3200,Seek,MAPPED,2025-11_NZD,0.933,23534.5518,CONVERTED,31620.56664919015,27460.393400888206,142.0,False,0.0,Friday,False,True,True,EX001
TXN002245,2025-08-18,2025-08-15,2025-08,AUS01,5310,CC2000,Oracle,INV21343,PO1504,NZD,41920.82,GST-FREE,Payment for license,Oracle,2025-08-18,2025-08-15,2025,08,41920.82,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5310,True,5310,Legal Fees,True,True,CC2000,Oracle Corporation,MAPPED,2025-08_NZD,0.93,38986.3626,CONVERTED,33139.04129260232,28423.631835285127,171.0,False,0.0,Monday,False,True,False,
TXN002246,25/02/2026,18/02/2026,2026-02,AUS01,5500,CC4100,MSFT,INV12559,,GBP,29996.41,EXPORT,Payment for consulting,Workday,2026-02-25,2026-02-18,2026,02,29996.41,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5500,True,5500,Marketing,True,True,CC4100,Microsoft Corporation,MAPPED,2026-02_GBP,1.955,58642.981550000004,CONVERTED,28972.634359125877,32785.70497360227,143.0,False,0.0,Wednesday,False,True,True,EX001;EX004
TXN002247,24/01/2026,15/01/2026,2026-01,AUS01,5200,CC4100,Regus Australia,INV62757,PO9677,GBP,2936.66,INPUT,Payment for goods,SAP,2026-01-24,2026-01-15,2026,01,2936.66,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5200,True,5200,Software Licenses,True,True,CC4100,Regus,MAPPED,2026-01_GBP,1.957,5747.04362,CONVERTED,30196.543712413786,22166.314759696765,145.0,False,0.0,Saturday,True,True,False,
TXN002248,2026-02-25,2026-02-24,2026-02,AUS01,5200,CC3200,AWS,INV73886,PO1995,AUD,20171.11,GST-FREE,Payment for license,API Import,2026-02-25,2026-02-24,2026,02,20171.11,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5200,True,5200,Software Licenses,True,True,CC3200,Amazon Web Services,MAPPED,2026-02_AUD,1.0,20171.11,DOMESTIC,30196.543712413786,22166.314759696765,145.0,False,0.0,Wednesday,False,True,False,
TXN002249,25-02-2026,18-02-2026,2026-02,AUS01,5810,CC4100,ServiceNow Inc,INV84794,PO9435,USD,1742.64,GST,Payment for goods,Workday,2026-02-25,2026-02-18,2026,02,1742.64,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5810,True,5810,Amortization,True,True,CC4100,ServiceNow,MAPPED,2026-02_USD,1.525,2657.526,CONVERTED,31768.91314562501,27328.351394475325,120.0,False,0.0,Wednesday,False,True,False,
TXN002250,01/17/2026,01/07/2026,2026-01,AUS01,5110,CC3100,Hays,INV99668,,NZD,24383.04,EXPORT,Payment for consulting,Workday,2026-01-17,2026-07-01,2026,01,24383.04,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5110,True,5110,Utilities,True,True,CC3100,Hays Recruitment,MAPPED,2026-01_NZD,0.9335,22761.56784,CONVERTED,27865.288293732876,21409.69928933269,146.0,False,0.0,Saturday,True,True,True,EX001
TXN002251,02-02-2026,28-01-2026,2026-02,AUS01,5700,CC2100,BCG,INV65976,PO6905,GBP,14318.13,GST-FREE,Payment for subscription,SAP,2026-02-02,2026-01-28,2026,02,14318.13,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5700,True,5700,Training,True,True,CC2100,Boston Consulting Group,MAPPED,2026-02_GBP,1.955,27991.94415,CONVERTED,31110.431902446802,30160.111495086097,141.0,False,0.0,Monday,False,True,False,
TXN002252,25/12/2025,16/12/2025,2025-12,AUS01,5100,CC3200,PWC,INV10457,PO1661,GBP,21500.64,INPUT,Payment for goods,Workday,2025-12-25,2025-12-16,2025,12,21500.64,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5100,True,5100,Office Rent,True,True,CC3200,PwC,MAPPED,2025-12_GBP,1.953,41990.74992,CONVERTED,29138.02959753333,27547.65120166844,150.0,False,0.0,Thursday,False,True,False,
TXN002253,11/01/2026,08/01/2026,2026-01,AUS01,5010,CC1200,Telstra Corp,INV17647,,USD,17934.37,GST-FREE,Payment for consulting,Workday,2026-01-11,2026-01-08,2026,01,17934.37,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5010,True,5010,Employee Benefits,True,True,CC1200,Telstra,MAPPED,2026-01_USD,1.527,27385.782989999996,CONVERTED,27923.213086278203,19430.63083039902,133.0,False,0.0,Sunday,True,True,True,EX001
TXN002254,12/01/2026,06/01/2026,2026-01,AUS01,5420,CC2000,Accenture Pty,INV70482,PO5225,AUD,27569.26,GST,Payment for services,Manual Entry,2026-01-12,2026-01-06,2026,01,27569.26,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5420,True,5420,Meals and Entertainment,True,True,CC2000,Accenture,MAPPED,2026-01_AUD,1.0,27569.26,DOMESTIC,30119.54810314684,25344.73848974119,143.0,False,0.0,Monday,False,True,False,
TXN002255,01/08/2026,01/06/2026,2026-01,AUS01,5410,CC4000,BCG,INV70946,PO8841,USD,29163.6,INPUT,Payment for subscription,SAP,2026-08-01,2026-06-01,2026,01,29163.6,False,payment for subscription,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5410,True,5410,Accommodation,True,True,CC4000,Boston Consulting Group,MAPPED,2026-01_USD,1.527,44532.8172,CONVERTED,29277.518810999987,22143.12829502557,155.0,False,0.0,Saturday,True,True,False,
TXN002256,03/05/2025,02/24/2025,2025-03,AUS01,5200,CC3200,Amazon,INV37517,PO7687,AUD,32433.47,INPUT,Payment for license,Oracle,2025-05-03,2025-02-24,2025,03,32433.47,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,1,True,AUS01,5200,True,5200,Software Licenses,True,True,CC3200,Amazon Web Services,MAPPED,2025-03_AUD,1.0,32433.47,DOMESTIC,30196.543712413786,22166.314759696765,145.0,False,0.0,Saturday,True,True,False,
TXN002257,07/01/2026,30/12/2025,2026-01,AUS01,5410,CC2000,Workday,INV62461,,NZD,5915.38,INPUT,Payment for license,Oracle,2026-01-07,2025-12-30,2026,01,5915.38,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5410,True,5410,Accommodation,True,True,CC2000,Workday Inc,MAPPED,2026-01_NZD,0.9335,5522.00723,CONVERTED,29277.518810999987,22143.12829502557,155.0,False,0.0,Wednesday,False,True,True,EX001
TXN002258,15/01/2026,11/01/2026,2026-01,AUS01,5500,CC1200,Oracle,INV23370,,NZD,33816.09,GST-FREE,Payment for goods,Manual Entry,2026-01-15,2026-01-11,2026,01,33816.09,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5500,True,5500,Marketing,True,True,CC1200,Oracle Corporation,MAPPED,2026-01_NZD,0.9335,31567.320014999998,CONVERTED,28972.634359125877,32785.70497360227,143.0,False,0.0,Thursday,False,True,True,EX001
TXN002259,2025-08-27,2025-08-26,2025-08,AUS01,5520,CC4100,EY Australia,INV14460,,USD,29508.6,INPUT,Payment for consulting,SAP,2025-08-27,2025-08-26,2025,08,29508.6,False,payment for consulting,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5520,True,5520,Events,True,True,CC4100,EY,MAPPED,2025-08_USD,1.524,44971.1064,CONVERTED,30860.276023483882,21900.267908653983,155.0,False,0.0,Wednesday,False,True,True,EX001
TXN002260,09/12/2025,05/12/2025,2025-12,AUS01,5210,CC2000,Atlassian Pty,INV62248,PO2351,USD,24048.54,INPUT,Payment for goods,Workday,2025-12-09,2025-12-05,2025,12,24048.54,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5210,True,5210,Cloud Services,True,True,CC2000,Atlassian,MAPPED,2025-12_USD,1.523,36625.926419999996,CONVERTED,31620.56664919015,27460.393400888206,142.0,False,0.0,Tuesday,False,True,False,
TXN002261,21-01-2026,12-01-2026,2026-01,AUS01,5620,CC1000,PWC,INV87652,PO7089,GBP,9938.51,GST,Payment for services,Manual Entry,2026-01-21,2026-01-12,2026,01,9938.51,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5620,True,5620,Insurance,True,True,CC1000,PwC,MAPPED,2026-01_GBP,1.957,19449.664070000003,CONVERTED,32410.971605588227,27490.799177232966,170.0,False,0.0,Wednesday,False,True,False,
TXN002262,14-01-2026,05-01-2026,2026-01,AUS01,5000,CC3100,KPMG Australia,INV50260,PO3360,NZD,38002.36,INPUT,Payment for services,Workday,2026-01-14,2026-01-05,2026,01,38002.36,False,payment for services,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5000,True,5000,Salaries and Wages,True,True,CC3100,KPMG,MAPPED,2026-01_NZD,0.9335,35475.20306,CONVERTED,30471.385558248177,22939.768434623154,137.0,False,0.0,Wednesday,False,True,False,
TXN002263,16/01/2026,08/01/2026,2026-01,AUS01,5610,CC1200,Telstra Corp,INV29066,PO8377,NZD,1452.27,GST-FREE,Payment for goods,API Import,2026-01-16,2026-01-08,2026,01,1452.27,False,payment for goods,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5610,True,5610,Postage and Courier,True,True,CC1200,Telstra,MAPPED,2026-01_NZD,0.9335,1355.694045,CONVERTED,29081.766845273953,25872.32663648796,146.0,False,0.0,Friday,False,True,False,
TXN002264,02/14/2026,02/04/2026,2026-02,AUS01,5200,CC2100,Slack,INV38960,PO8679,USD,28641.1,GST,Payment for license,Oracle,2026-02-14,2026-04-02,2026,02,28641.1,False,payment for license,2026-02-22 23:27:14.356841,Raw_GL_Export.csv,83.92156862745098,0,True,AUS01,5200,True,5200,Software Licenses,True,True,CC2100,Slack Technologies,MAPPED,2026-02_USD,1.525,43677.6775,CONVERTED,30196.543712413786,22166.314759696765,145.0,False,0.0,Saturday,True,True,False,
