transaction_id,anomaly_type,severity,description,column,posting_date,fiscal_period,amount,vendor,original_value,currency,period
TXN001281,EX001,MEDIUM,Rule 1,,,,53849.628,,,,
TXN001282,EX001,MEDIUM,Rule 1,,,,50460.34375,,,,
TXN001289,EX001,MEDIUM,Rule 1,,,,24322.407209999998,,,,
TXN001301,EX001,MEDIUM,Rule 1,,,,87312.29866,,,,
TXN001304,EX001,MEDIUM,Rule 1,,,,27590.151900000004,,,,
TXN001305,EX001,MEDIUM,Rule 1,,,,2141.7,,,,
TXN001314,EX001,MEDIUM,Rule 1,,,,43471.51685,,,,
TXN001322,EX001,MEDIUM,Rule 1,,,,12229.433719999999,,,,
TXN001328,EX001,MEDIUM,Rule 1,,,,76689.3446,,,,
TXN001330,EX001,MEDIUM,Rule 1,,,,20781.966089999998,,,,
TXN001331,EX001,MEDIUM,Rule 1,,,,21750.525999999998,,,,
TXN001333,EX001,MEDIUM,Rule 1,,,,7221.8592,,,,
TXN001337,EX001,MEDIUM,Rule 1,,,,25826.80112,,,,
TXN001342,EX001,MEDIUM,Rule 1,,,,47911.0464,,,,
TXN001344,EX001,MEDIUM,Rule 1,,,,17872.05064,,,,
TXN001345,EX001,MEDIUM,Rule 1,,,,51884.48790000001,,,,
TXN001346,EX001,MEDIUM,Rule 1,,,,2296.7835200000004,,,,
TXN001347,EX001,MEDIUM,Rule 1,,,,56941.91754999999,,,,
TXN001354,EX001,MEDIUM,Rule 1,,,,51643.28774,,,,
TXN001356,EX001,MEDIUM,Rule 1,,,,27218.31464,,,,
TXN001361,EX001,MEDIUM,Rule 1,,,,84158.23395000001,,,,
TXN001362,EX001,MEDIUM,Rule 1,,,,87691.3295,,,,
TXN001363,EX001,MEDIUM,Rule 1,,,,36783.31,,,,
TXN001368,EX001,MEDIUM,Rule 1,,,,11006.20962,,,,
TXN001370,EX001,MEDIUM,Rule 1,,,,50195.83396,,,,
TXN001373,EX001,MEDIUM,Rule 1,,,,12157.04,,,,
TXN001376,EX001,MEDIUM,Rule 1,,,,44634.32,,,,
TXN001384,EX001,MEDIUM,Rule 1,,,,6128.54308,,,,
TXN001387,EX001,MEDIUM,Rule 1,,,,4767.5613,,,,
TXN001390,EX001,MEDIUM,Rule 1,,,,6024.299,,,,
TXN001391,EX001,MEDIUM,Rule 1,,,,40911.96576,,,,
TXN001392,EX001,MEDIUM,Rule 1,,,,28187.43423,,,,
TXN001394,EX001,MEDIUM,Rule 1,,,,31217.880560000005,,,,
TXN001395,EX001,MEDIUM,Rule 1,,,,11420.3,,,,
TXN001396,EX001,MEDIUM,Rule 1,,,,65409.182830000005,,,,
TXN001397,EX001,MEDIUM,Rule 1,,,,88062.78859000001,,,,
TXN001398,EX001,MEDIUM,Rule 1,,,,32563.26,,,,
TXN001401,EX001,MEDIUM,Rule 1,,,,38880.679090000005,,,,
TXN001404,EX001,MEDIUM,Rule 1,,,,13330.2,,,,
TXN001406,EX001,MEDIUM,Rule 1,,,,11976.15,,,,
TXN001409,EX001,MEDIUM,Rule 1,,,,36971.76745,,,,
TXN001411,EX001,MEDIUM,Rule 1,,,,64742.0112,,,,
TXN001413,EX001,MEDIUM,Rule 1,,,,19920.84687,,,,
TXN001415,EX001,MEDIUM,Rule 1,,,,77130.027,,,,
TXN001417,EX001,MEDIUM,Rule 1,,,,37635.84684,,,,
TXN001419,EX001,MEDIUM,Rule 1,,,,35583.834455000004,,,,
TXN001421,EX001,MEDIUM,Rule 1,,,,4836.53315,,,,
TXN001425,EX001,MEDIUM,Rule 1,,,,23229.677200000002,,,,
TXN001439,EX001,MEDIUM,Rule 1,,,,15722.02254,,,,
TXN001440,EX001,MEDIUM,Rule 1,,,,2667.45522,,,,
TXN001447,EX001,MEDIUM,Rule 1,,,,30959.96,,,,
TXN001451,EX001,MEDIUM,Rule 1,,,,37583.09595,,,,
TXN001455,EX001,MEDIUM,Rule 1,,,,42367.17,,,,
TXN001457,EX001,MEDIUM,Rule 1,,,,66577.1731,,,,
TXN001458,EX001,MEDIUM,Rule 1,,,,8828.7318,,,,
TXN001459,EX001,MEDIUM,Rule 1,,,,40891.33224,,,,
TXN001468,EX001,MEDIUM,Rule 1,,,,40555.2629,,,,
TXN001469,EX001,MEDIUM,Rule 1,,,,26127.52024,,,,
TXN001471,EX001,MEDIUM,Rule 1,,,,20240.74,,,,
TXN001473,EX001,MEDIUM,Rule 1,,,,26226.71,,,,
TXN001480,EX001,MEDIUM,Rule 1,,,,52049.76483,,,,
TXN001481,EX001,MEDIUM,Rule 1,,,,54517.04561999999,,,,
TXN001482,EX001,MEDIUM,Rule 1,,,,57085.69099999999,,,,
TXN001484,EX001,MEDIUM,Rule 1,,,,31919.882600000004,,,,
TXN001486,EX001,MEDIUM,Rule 1,,,,85922.43726,,,,
TXN001489,EX001,MEDIUM,Rule 1,,,,41201.15,,,,
TXN001497,EX001,MEDIUM,Rule 1,,,,31390.416839999994,,,,
TXN001498,EX001,MEDIUM,Rule 1,,,,22726.014760000002,,,,
TXN001499,EX001,MEDIUM,Rule 1,,,,34315.263965,,,,
TXN001505,EX001,MEDIUM,Rule 1,,,,37988.53,,,,
TXN001506,EX001,MEDIUM,Rule 1,,,,2803.16043,,,,
TXN001510,EX001,MEDIUM,Rule 1,,,,15107.514960000002,,,,
TXN001516,EX001,MEDIUM,Rule 1,,,,29757.05,,,,
TXN001518,EX001,MEDIUM,Rule 1,,,,11832.37426,,,,
TXN001519,EX001,MEDIUM,Rule 1,,,,46262.068349999994,,,,
TXN001522,EX001,MEDIUM,Rule 1,,,,41978.772269999994,,,,
TXN001525,EX001,MEDIUM,Rule 1,,,,36282.86455,,,,
TXN001531,EX001,MEDIUM,Rule 1,,,,1060.6352900000002,,,,
TXN001532,EX001,MEDIUM,Rule 1,,,,58553.183249999995,,,,
TXN001533,EX001,MEDIUM,Rule 1,,,,6466.70996,,,,
TXN001536,EX001,MEDIUM,Rule 1,,,,16928.09308,,,,
TXN001538,EX001,MEDIUM,Rule 1,,,,5144.677195,,,,
TXN001539,EX001,MEDIUM,Rule 1,,,,43224.3071,,,,
TXN001545,EX001,MEDIUM,Rule 1,,,,37614.794395000004,,,,
TXN001546,EX001,MEDIUM,Rule 1,,,,29132.9,,,,
TXN001550,EX001,MEDIUM,Rule 1,,,,30030.495000000003,,,,
TXN001551,EX001,MEDIUM,Rule 1,,,,34317.71,,,,
TXN001552,EX001,MEDIUM,Rule 1,,,,24384.23,,,,
TXN001553,EX001,MEDIUM,Rule 1,,,,23082.598,,,,
TXN001554,EX001,MEDIUM,Rule 1,,,,41473.38672,,,,
TXN001560,EX001,MEDIUM,Rule 1,,,,38695.19,,,,
TXN001562,EX001,MEDIUM,Rule 1,,,,3852.4057000000003,,,,
TXN001564,EX001,MEDIUM,Rule 1,,,,30730.547250000003,,,,
TXN001566,EX001,MEDIUM,Rule 1,,,,22800.79351,,,,
TXN001578,EX001,MEDIUM,Rule 1,,,,58116.18725,,,,
TXN001583,EX001,MEDIUM,Rule 1,,,,28850.06,,,,
TXN001587,EX001,MEDIUM,Rule 1,,,,3213.5117,,,,
TXN001591,EX001,MEDIUM,Rule 1,,,,5832.17555,,,,
TXN001594,EX001,MEDIUM,Rule 1,,,,38548.59,,,,
TXN001598,EX001,MEDIUM,Rule 1,,,,7010.39,,,,
TXN001600,EX001,MEDIUM,Rule 1,,,,17091.3418,,,,
TXN001603,EX001,MEDIUM,Rule 1,,,,13517.2,,,,
TXN001606,EX001,MEDIUM,Rule 1,,,,16979.8006,,,,
TXN001612,EX001,MEDIUM,Rule 1,,,,42017.03,,,,
TXN001617,EX001,MEDIUM,Rule 1,,,,65850.82675,,,,
TXN001620,EX001,MEDIUM,Rule 1,,,,48687.25248,,,,
TXN001624,EX001,MEDIUM,Rule 1,,,,7290.7594899999995,,,,
TXN001630,EX001,MEDIUM,Rule 1,,,,68032.5855,,,,
TXN001633,EX001,MEDIUM,Rule 1,,,,5781.97115,,,,
TXN001640,EX001,MEDIUM,Rule 1,,,,11646.18812,,,,
TXN001642,EX001,MEDIUM,Rule 1,,,,66238.95083,,,,
TXN001644,EX001,MEDIUM,Rule 1,,,,43778.84,,,,
TXN001645,EX001,MEDIUM,Rule 1,,,,12516.4375,,,,
TXN001647,EX001,MEDIUM,Rule 1,,,,51954.28140000001,,,,
TXN001649,EX001,MEDIUM,Rule 1,,,,8733.13521,,,,
TXN001655,EX001,MEDIUM,Rule 1,,,,14179.212959999999,,,,
TXN001657,EX001,MEDIUM,Rule 1,,,,8832.87181,,,,
TXN001663,EX001,MEDIUM,Rule 1,,,,68905.4608,,,,
TXN001664,EX001,MEDIUM,Rule 1,,,,63368.587999999996,,,,
TXN001665,EX001,MEDIUM,Rule 1,,,,43590.31585,,,,
TXN001668,EX001,MEDIUM,Rule 1,,,,17774.95,,,,
TXN001669,EX001,MEDIUM,Rule 1,,,,60925.10873,,,,
TXN001670,EX001,MEDIUM,Rule 1,,,,64442.684550000005,,,,
TXN001672,EX001,MEDIUM,Rule 1,,,,12382.70223,,,,
TXN001674,EX001,MEDIUM,Rule 1,,,,4809.08,,,,
TXN001675,EX001,MEDIUM,Rule 1,,,,34287.7,,,,
TXN001676,EX001,MEDIUM,Rule 1,,,,22489.751350000002,,,,
TXN001677,EX001,MEDIUM,Rule 1,,,,43570.08047,,,,
TXN001679,EX001,MEDIUM,Rule 1,,,,39440.08,,,,
TXN001683,EX001,MEDIUM,Rule 1,,,,74864.95026,,,,
TXN001685,EX001,MEDIUM,Rule 1,,,,35232.34,,,,
TXN001690,EX001,MEDIUM,Rule 1,,,,20560.24,,,,
TXN001694,EX001,MEDIUM,Rule 1,,,,12552.96756,,,,
TXN001696,EX001,MEDIUM,Rule 1,,,,23945.81847,,,,
TXN001699,EX001,MEDIUM,Rule 1,,,,12141.35972,,,,
TXN001704,EX001,MEDIUM,Rule 1,,,,28139.879,,,,
TXN001705,EX001,MEDIUM,Rule 1,,,,24678.41199,,,,
TXN001707,EX001,MEDIUM,Rule 1,,,,14728.47999,,,,
TXN001709,EX001,MEDIUM,Rule 1,,,,19219.8753,,,,
TXN001711,EX001,MEDIUM,Rule 1,,,,34632.2776,,,,
TXN001714,EX001,MEDIUM,Rule 1,,,,8404.1,,,,
TXN001715,EX001,MEDIUM,Rule 1,,,,53285.92009,,,,
TXN001716,EX001,MEDIUM,Rule 1,,,,57860.65644,,,,
TXN001717,EX001,MEDIUM,Rule 1,,,,50947.594580000004,,,,
TXN001720,EX001,MEDIUM,Rule 1,,,,5713.47,,,,
TXN001721,EX001,MEDIUM,Rule 1,,,,9193.981,,,,
TXN001722,EX001,MEDIUM,Rule 1,,,,23080.98885,,,,
TXN001731,EX001,MEDIUM,Rule 1,,,,28809.9231,,,,
TXN001733,EX001,MEDIUM,Rule 1,,,,18383.85844,,,,
TXN001735,EX001,MEDIUM,Rule 1,,,,13237.96,,,,
TXN001740,EX001,MEDIUM,Rule 1,,,,5206.24,,,,
TXN001741,EX001,MEDIUM,Rule 1,,,,40461.6,,,,
TXN001742,EX001,MEDIUM,Rule 1,,,,12934.27,,,,
TXN001745,EX001,MEDIUM,Rule 1,,,,74075.75733000001,,,,
TXN001746,EX001,MEDIUM,Rule 1,,,,33318.5292,,,,
TXN001748,EX001,MEDIUM,Rule 1,,,,15044.49,,,,
TXN001751,EX001,MEDIUM,Rule 1,,,,447.54842999999994,,,,
TXN001758,EX001,MEDIUM,Rule 1,,,,19817.260769999997,,,,
TXN001759,EX001,MEDIUM,Rule 1,,,,53654.015759999995,,,,
TXN001761,EX001,MEDIUM,Rule 1,,,,33560.45,,,,
TXN001762,EX001,MEDIUM,Rule 1,,,,23587.276595,,,,
TXN001768,EX001,MEDIUM,Rule 1,,,,52711.5702,,,,
TXN001774,EX001,MEDIUM,Rule 1,,,,5961.61926,,,,
TXN001776,EX001,MEDIUM,Rule 1,,,,4041.39,,,,
TXN001779,EX001,MEDIUM,Rule 1,,,,40940.00541,,,,
TXN001782,EX001,MEDIUM,Rule 1,,,,32356.13,,,,
TXN001783,EX001,MEDIUM,Rule 1,,,,44208.11592,,,,
TXN001784,EX001,MEDIUM,Rule 1,,,,73545.20365,,,,
TXN001790,EX001,MEDIUM,Rule 1,,,,55494.92325000001,,,,
TXN001796,EX001,MEDIUM,Rule 1,,,,65932.83653999999,,,,
TXN001797,EX001,MEDIUM,Rule 1,,,,54489.71322,,,,
TXN001800,EX001,MEDIUM,Rule 1,,,,26348.55,,,,
TXN001803,EX001,MEDIUM,Rule 1,,,,2718.9358,,,,
TXN001804,EX001,MEDIUM,Rule 1,,,,5892.98125,,,,
TXN001807,EX001,MEDIUM,Rule 1,,,,6621.71,,,,
TXN001810,EX001,MEDIUM,Rule 1,,,,45710.45487,,,,
TXN001815,EX001,MEDIUM,Rule 1,,,,53294.95275,,,,
TXN001818,EX001,MEDIUM,Rule 1,,,,40001.1,,,,
TXN001819,EX001,MEDIUM,Rule 1,,,,24592.59,,,,
TXN001822,EX001,MEDIUM,Rule 1,,,,2019.1,,,,
TXN001824,EX001,MEDIUM,Rule 1,,,,39708.65,,,,
TXN001828,EX001,MEDIUM,Rule 1,,,,28014.09328,,,,
TXN001831,EX001,MEDIUM,Rule 1,,,,52128.70649999999,,,,
TXN001833,EX001,MEDIUM,Rule 1,,,,17310.25,,,,
TXN001837,EX001,MEDIUM,Rule 1,,,,44771.05,,,,
TXN001840,EX001,MEDIUM,Rule 1,,,,6945.756,,,,
TXN001842,EX001,MEDIUM,Rule 1,,,,15667.453260000002,,,,
TXN001843,EX001,MEDIUM,Rule 1,,,,10075.45105,,,,
TXN001845,EX001,MEDIUM,Rule 1,,,,39280.995749999995,,,,
TXN001852,EX001,MEDIUM,Rule 1,,,,18532.541500000003,,,,
TXN001853,EX001,MEDIUM,Rule 1,,,,4381.8826500000005,,,,
TXN001858,EX001,MEDIUM,Rule 1,,,,19355.117,,,,
TXN001859,EX001,MEDIUM,Rule 1,,,,28320.78652,,,,
TXN001860,EX001,MEDIUM,Rule 1,,,,67792.2718,,,,
TXN001863,EX001,MEDIUM,Rule 1,,,,11132.903900000001,,,,
TXN001866,EX001,MEDIUM,Rule 1,,,,1281.63,,,,
TXN001872,EX001,MEDIUM,Rule 1,,,,17388.2001,,,,
TXN001890,EX001,MEDIUM,Rule 1,,,,11474.54,,,,
TXN001898,EX001,MEDIUM,Rule 1,,,,44557.57,,,,
TXN001907,EX001,MEDIUM,Rule 1,,,,6599.19,,,,
TXN001910,EX001,MEDIUM,Rule 1,,,,18225.52452,,,,
TXN001913,EX001,MEDIUM,Rule 1,,,,35000.86975,,,,
TXN001915,EX001,MEDIUM,Rule 1,,,,43083.34,,,,
TXN001921,EX001,MEDIUM,Rule 1,,,,24294.3158,,,,
TXN001928,EX001,MEDIUM,Rule 1,,,,11517.709700000001,,,,
TXN001931,EX001,MEDIUM,Rule 1,,,,40087.36413,,,,
TXN001938,EX001,MEDIUM,Rule 1,,,,24798.635,,,,
TXN001940,EX001,MEDIUM,Rule 1,,,,84632.732,,,,
TXN001941,EX001,MEDIUM,Rule 1,,,,19692.117155,,,,
TXN001943,EX001,MEDIUM,Rule 1,,,,34973.59,,,,
TXN001946,EX001,MEDIUM,Rule 1,,,,41652.33190999999,,,,
TXN001948,EX001,MEDIUM,Rule 1,,,,28590.948614999998,,,,
TXN001954,EX001,MEDIUM,Rule 1,,,,70730.5376,,,,
TXN001955,EX001,MEDIUM,Rule 1,,,,65760.92688,,,,
TXN001957,EX001,MEDIUM,Rule 1,,,,28818.54908,,,,
TXN001961,EX001,MEDIUM,Rule 1,,,,15044.20266,,,,
TXN001962,EX001,MEDIUM,Rule 1,,,,44613.17,,,,
TXN001965,EX001,MEDIUM,Rule 1,,,,22728.73225,,,,
TXN001966,EX001,MEDIUM,Rule 1,,,,69069.70035,,,,
TXN001967,EX001,MEDIUM,Rule 1,,,,31762.02,,,,
TXN001970,EX001,MEDIUM,Rule 1,,,,32379.81216,,,,
TXN001972,EX001,MEDIUM,Rule 1,,,,50547.18578,,,,
TXN001981,EX001,MEDIUM,Rule 1,,,,34569.900480000004,,,,
TXN001987,EX001,MEDIUM,Rule 1,,,,14920.310249999999,,,,
TXN001988,EX001,MEDIUM,Rule 1,,,,18007.32,,,,
TXN001990,EX001,MEDIUM,Rule 1,,,,22343.47908,,,,
TXN001991,EX001,MEDIUM,Rule 1,,,,38005.296115000005,,,,
TXN001993,EX001,MEDIUM,Rule 1,,,,8529.64525,,,,
TXN001996,EX001,MEDIUM,Rule 1,,,,52139.67655,,,,
TXN001997,EX001,MEDIUM,Rule 1,,,,28748.83548,,,,
TXN001998,EX001,MEDIUM,Rule 1,,,,17985.86,,,,
TXN002001,EX001,MEDIUM,Rule 1,,,,27397.46375,,,,
TXN002005,EX001,MEDIUM,Rule 1,,,,51845.29953,,,,
TXN002006,EX001,MEDIUM,Rule 1,,,,74209.57699,,,,
TXN002007,EX001,MEDIUM,Rule 1,,,,44771.86,,,,
TXN002008,EX001,MEDIUM,Rule 1,,,,23319.2,,,,
TXN002009,EX001,MEDIUM,Rule 1,,,,15280.49505,,,,
TXN002011,EX001,MEDIUM,Rule 1,,,,18678.966419999997,,,,
TXN002013,EX001,MEDIUM,Rule 1,,,,8772.54725,,,,
TXN002017,EX001,MEDIUM,Rule 1,,,,69394.2415,,,,
TXN002020,EX001,MEDIUM,Rule 1,,,,27655.96296,,,,
TXN002021,EX001,MEDIUM,Rule 1,,,,83618.02835000001,,,,
TXN002022,EX001,MEDIUM,Rule 1,,,,50577.29236,,,,
TXN002024,EX001,MEDIUM,Rule 1,,,,4346.41334,,,,
TXN002028,EX001,MEDIUM,Rule 1,,,,42367.98,,,,
TXN002030,EX001,MEDIUM,Rule 1,,,,67389.1059,,,,
TXN002033,EX001,MEDIUM,Rule 1,,,,41089.39,,,,
TXN002037,EX001,MEDIUM,Rule 1,,,,18816.651280000002,,,,
TXN002043,EX001,MEDIUM,Rule 1,,,,26676.43,,,,
TXN002046,EX001,MEDIUM,Rule 1,,,,19038.76512,,,,
TXN002049,EX001,MEDIUM,Rule 1,,,,68557.05647,,,,
TXN002050,EX001,MEDIUM,Rule 1,,,,65531.632320000004,,,,
TXN002053,EX001,MEDIUM,Rule 1,,,,12782.695549999999,,,,
TXN002057,EX001,MEDIUM,Rule 1,,,,19999.14954,,,,
TXN002060,EX001,MEDIUM,Rule 1,,,,46464.77702,,,,
TXN002061,EX001,MEDIUM,Rule 1,,,,31494.055999999997,,,,
TXN002063,EX001,MEDIUM,Rule 1,,,,8443.41,,,,
TXN002068,EX001,MEDIUM,Rule 1,,,,24157.187680000003,,,,
TXN002070,EX001,MEDIUM,Rule 1,,,,39497.8034,,,,
TXN002075,EX001,MEDIUM,Rule 1,,,,38906.047399999996,,,,
TXN002077,EX001,MEDIUM,Rule 1,,,,16858.87344,,,,
TXN002082,EX001,MEDIUM,Rule 1,,,,13626.00498,,,,
TXN002084,EX001,MEDIUM,Rule 1,,,,23729.49,,,,
TXN002085,EX001,MEDIUM,Rule 1,,,,32088.303320000003,,,,
TXN002086,EX001,MEDIUM,Rule 1,,,,719.98988,,,,
TXN002089,EX001,MEDIUM,Rule 1,,,,32865.6752,,,,
TXN002091,EX001,MEDIUM,Rule 1,,,,62681.640199999994,,,,
TXN002092,EX001,MEDIUM,Rule 1,,,,34802.8395,,,,
TXN002097,EX001,MEDIUM,Rule 1,,,,19785.40155,,,,
TXN002103,EX001,MEDIUM,Rule 1,,,,39451.43748,,,,
TXN002105,EX001,MEDIUM,Rule 1,,,,2787.48701,,,,
TXN002106,EX001,MEDIUM,Rule 1,,,,33101.07044,,,,
TXN002107,EX001,MEDIUM,Rule 1,,,,35372.40642,,,,
TXN002111,EX001,MEDIUM,Rule 1,,,,31897.518269999997,,,,
TXN002116,EX001,MEDIUM,Rule 1,,,,39530.93,,,,
TXN002121,EX001,MEDIUM,Rule 1,,,,21214.85,,,,
TXN002123,EX001,MEDIUM,Rule 1,,,,73120.11132,,,,
TXN002127,EX001,MEDIUM,Rule 1,,,,13604.27046,,,,
TXN002131,EX001,MEDIUM,Rule 1,,,,10141.72722,,,,
TXN002136,EX001,MEDIUM,Rule 1,,,,28542.106000000003,,,,
TXN002137,EX001,MEDIUM,Rule 1,,,,64779.177599999995,,,,
TXN002140,EX001,MEDIUM,Rule 1,,,,40478.72382,,,,
TXN002142,EX001,MEDIUM,Rule 1,,,,7702.25304,,,,
TXN002145,EX001,MEDIUM,Rule 1,,,,13870.922450000002,,,,
TXN002148,EX001,MEDIUM,Rule 1,,,,31864.22,,,,
TXN002153,EX001,MEDIUM,Rule 1,,,,72864.51132,,,,
TXN002154,EX001,MEDIUM,Rule 1,,,,44589.071879999996,,,,
TXN002157,EX001,MEDIUM,Rule 1,,,,27271.41836,,,,
TXN002169,EX001,MEDIUM,Rule 1,,,,86893.40281,,,,
TXN002173,EX001,MEDIUM,Rule 1,,,,35340.09703,,,,
TXN002175,EX001,MEDIUM,Rule 1,,,,29642.06508,,,,
TXN002177,EX001,MEDIUM,Rule 1,,,,17600.6336,,,,
TXN002181,EX001,MEDIUM,Rule 1,,,,18913.12074,,,,
TXN002185,EX001,MEDIUM,Rule 1,,,,21523.14471,,,,
TXN002186,EX001,MEDIUM,Rule 1,,,,22255.1325,,,,
TXN002187,EX001,MEDIUM,Rule 1,,,,14116.54,,,,
TXN002188,EX001,MEDIUM,Rule 1,,,,78607.89535,,,,
TXN002200,EX001,MEDIUM,Rule 1,,,,29874.716485,,,,
TXN002202,EX001,MEDIUM,Rule 1,,,,33181.63,,,,
TXN002210,EX001,MEDIUM,Rule 1,,,,44627.38,,,,
TXN002211,EX001,MEDIUM,Rule 1,,,,1586.4312,,,,
TXN002212,EX001,MEDIUM,Rule 1,,,,2637.1777,,,,
TXN002215,EX001,MEDIUM,Rule 1,,,,4290.08425,,,,
TXN002216,EX001,MEDIUM,Rule 1,,,,59127.65075,,,,
TXN002218,EX001,MEDIUM,Rule 1,,,,37378.18015,,,,
TXN002222,EX001,MEDIUM,Rule 1,,,,11688.58,,,,
TXN002228,EX001,MEDIUM,Rule 1,,,,39980.5896,,,,
TXN002229,EX001,MEDIUM,Rule 1,,,,498.12,,,,
TXN002231,EX001,MEDIUM,Rule 1,,,,2077.47456,,,,
TXN002232,EX001,MEDIUM,Rule 1,,,,8585.02,,,,
TXN002235,EX001,MEDIUM,Rule 1,,,,30332.33742,,,,
TXN002237,EX001,MEDIUM,Rule 1,,,,30939.64,,,,
TXN002238,EX001,MEDIUM,Rule 1,,,,18840.06047,,,,
TXN002240,EX001,MEDIUM,Rule 1,,,,58051.919610000004,,,,
TXN002242,EX001,MEDIUM,Rule 1,,,,5308.11,,,,
TXN002244,EX001,MEDIUM,Rule 1,,,,23534.5518,,,,
TXN002246,EX001,MEDIUM,Rule 1,,,,58642.981550000004,,,,
TXN002250,EX001,MEDIUM,Rule 1,,,,22761.56784,,,,
TXN002253,EX001,MEDIUM,Rule 1,,,,27385.782989999996,,,,
TXN002257,EX001,MEDIUM,Rule 1,,,,5522.00723,,,,
TXN002258,EX001,MEDIUM,Rule 1,,,,31567.320014999998,,,,
TXN002259,EX001,MEDIUM,Rule 1,,,,44971.1064,,,,
TXN002267,EX001,MEDIUM,Rule 1,,,,34833.393805,,,,
TXN002268,EX001,MEDIUM,Rule 1,,,,21421.74384,,,,
TXN002277,EX001,MEDIUM,Rule 1,,,,67620.12650000001,,,,
TXN002283,EX001,MEDIUM,Rule 1,,,,24440.60845,,,,
TXN002285,EX001,MEDIUM,Rule 1,,,,21900.98412,,,,
TXN002286,EX001,MEDIUM,Rule 1,,,,13345.1054,,,,
TXN002292,EX001,MEDIUM,Rule 1,,,,32111.180089999998,,,,
TXN002308,EX001,MEDIUM,Rule 1,,,,25250.362855,,,,
TXN002310,EX001,MEDIUM,Rule 1,,,,27874.526280000002,,,,
TXN002320,EX001,MEDIUM,Rule 1,,,,16776.66,,,,
TXN002322,EX001,MEDIUM,Rule 1,,,,14869.226745,,,,
TXN002324,EX001,MEDIUM,Rule 1,,,,54370.62675,,,,
TXN002326,EX001,MEDIUM,Rule 1,,,,38603.801569999996,,,,
TXN002332,EX001,MEDIUM,Rule 1,,,,39946.25,,,,
TXN002337,EX001,MEDIUM,Rule 1,,,,42042.66154,,,,
TXN002338,EX001,MEDIUM,Rule 1,,,,26358.61,,,,
TXN002341,EX001,MEDIUM,Rule 1,,,,11843.53,,,,
TXN002343,EX001,MEDIUM,Rule 1,,,,58683.56735,,,,
TXN002347,EX001,MEDIUM,Rule 1,,,,17095.59212,,,,
TXN002355,EX001,MEDIUM,Rule 1,,,,147.93636,,,,
TXN002357,EX001,MEDIUM,Rule 1,,,,76016.71465000001,,,,
TXN002358,EX001,MEDIUM,Rule 1,,,,31921.18,,,,
TXN002359,EX001,MEDIUM,Rule 1,,,,4912.833135000001,,,,
TXN002360,EX001,MEDIUM,Rule 1,,,,19277.52,,,,
TXN002365,EX001,MEDIUM,Rule 1,,,,39901.5,,,,
TXN002366,EX001,MEDIUM,Rule 1,,,,21565.56764,,,,
TXN002367,EX001,MEDIUM,Rule 1,,,,39072.15,,,,
TXN002368,EX001,MEDIUM,Rule 1,,,,54373.1735,,,,
TXN002369,EX001,MEDIUM,Rule 1,,,,37284.85572,,,,
TXN002372,EX001,MEDIUM,Rule 1,,,,19863.49,,,,
TXN002373,EX001,MEDIUM,Rule 1,,,,59475.8235,,,,
TXN002374,EX001,MEDIUM,Rule 1,,,,34137.05,,,,
TXN002375,EX001,MEDIUM,Rule 1,,,,12555.341625,,,,
TXN002379,EX001,MEDIUM,Rule 1,,,,63896.19140999999,,,,
TXN002383,EX001,MEDIUM,Rule 1,,,,24028.45535,,,,
TXN002395,EX001,MEDIUM,Rule 1,,,,25225.94,,,,
TXN002398,EX001,MEDIUM,Rule 1,,,,21250.74988,,,,
TXN002399,EX001,MEDIUM,Rule 1,,,,16284.30165,,,,
TXN002402,EX001,MEDIUM,Rule 1,,,,18410.138069999997,,,,
TXN002407,EX001,MEDIUM,Rule 1,,,,3053.63352,,,,
TXN002411,EX001,MEDIUM,Rule 1,,,,41412.17,,,,
TXN002422,EX001,MEDIUM,Rule 1,,,,59085.83525,,,,
TXN002424,EX001,MEDIUM,Rule 1,,,,2340.67,,,,
TXN002425,EX001,MEDIUM,Rule 1,,,,20284.84749,,,,
TXN002432,EX001,MEDIUM,Rule 1,,,,373.84384,,,,
TXN002433,EX001,MEDIUM,Rule 1,,,,26185.41,,,,
TXN002436,EX001,MEDIUM,Rule 1,,,,72573.85740000001,,,,
TXN002439,EX001,MEDIUM,Rule 1,,,,1971.4409600000004,,,,
TXN002440,EX001,MEDIUM,Rule 1,,,,50259.60164999999,,,,
TXN002443,EX001,MEDIUM,Rule 1,,,,14616.496560000001,,,,
TXN002444,EX001,MEDIUM,Rule 1,,,,46392.3646,,,,
TXN002445,EX001,MEDIUM,Rule 1,,,,22443.23366,,,,
TXN002446,EX001,MEDIUM,Rule 1,,,,20451.35275,,,,
TXN002450,EX001,MEDIUM,Rule 1,,,,18984.365459999997,,,,
TXN002451,EX001,MEDIUM,Rule 1,,,,85998.36886,,,,
TXN002461,EX001,MEDIUM,Rule 1,,,,5200.435149999999,,,,
TXN002462,EX001,MEDIUM,Rule 1,,,,38016.890185000004,,,,
TXN002463,EX001,MEDIUM,Rule 1,,,,7520.42249,,,,
TXN002464,EX001,MEDIUM,Rule 1,,,,21208.737265,,,,
TXN002469,EX001,MEDIUM,Rule 1,,,,16232.75,,,,
TXN002472,EX001,MEDIUM,Rule 1,,,,62372.2027,,,,
TXN002473,EX001,MEDIUM,Rule 1,,,,54663.5034,,,,
TXN002479,EX001,MEDIUM,Rule 1,,,,32572.32,,,,
